DateComm	DateLiv	Nom	Prénom	Ancienneté	Secteur	CodePostal	Pays	TrancheHoraire	TypeFoyer	Produit	Allégé	NomGamme	NomRayon	Prix Unitaire	Quantité	Prix de Revient
21/04/2024	22/04/2024	Belanger	Helen	Habitué	Paris 14	75014	France	Soirée	Célibataire avec deux enfants ou plus	Lakkalikööri	0	Alcools	Boissons	12.85	10	O9,02
24/05/2024	26/05/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Matin	Célibataire avec un enfant	Fløtemysost	1	Produits laitiers	Frais	15.35	16	10,59
27/05/2024	28/05/2024	Robichaud	Roland	Habitué	Paris 14	75014	France	Soirée	Célibataire avec un enfant	Rhönbräu Klosterbier	0	Alcools	Boissons	5.55	7	O3,98
07/06/2024	08/06/2024	Lafont	Carlos	Récent	Paris 14	75014	France	Soirée	Célibataire sans enfant	Outback Lager	0	Alcools	Boissons	10.7	35	O7,54
07/06/2024	08/06/2024	Lafont	Carlos	Récent	Paris 14	75014	France	Soirée	Célibataire sans enfant	Original Frankfurter grüne Soße	0	Condiments	Fruits & Légumes	9.3	15	O6,79
04/07/2024	05/07/2024	Belanger	Helen	Habitué	Paris 14	75014	France	Soirée	Célibataire avec deux enfants ou plus	Mozzarella di Giovanni	0	Produits laitiers	Frais	24.85	10	17,09
25/07/2024	26/07/2024	Rodrigue	Maurizio	Récent	Ivry	94200	France	Matin	Célibataire avec un enfant	Mozzarella di Giovanni	0	Produits laitiers	Frais	24.85	40	17,09
25/07/2024	26/07/2024	Rodrigue	Maurizio	Récent	Ivry	94200	France	Matin	Célibataire avec un enfant	Original Frankfurter grüne Soße	0	Condiments	Fruits & Légumes	9.3	20	O6,79
10/07/2024	13/07/2024	Lafont	Carlos	Récent	Paris 14	75014	France	Soirée	Célibataire sans enfant	Original Frankfurter grüne Soße	0	Condiments	Fruits & Légumes	9.3	15	O6,79
06/09/2024	08/09/2024	Roy	Pascale	Récent	Le Kremlin-B.	94270	France	Matin	Couple sans enfant	Original Frankfurter grüne Soße	0	Condiments	Fruits & Légumes	9.3	15	O6,79
14/09/2024	15/09/2024	Roy	Pascale	Récent	Le Kremlin-B.	94270	France	Après-Midi	Couple sans enfant	Longlife Tofu	0	Produits secs	Fruits & Légumes	7.15	20	O5,09
25/12/2024	27/12/2024	Mercier	Lúcia	Récent	Paris 5	75005	France	Matin	Couple sans enfant	Fløtemysost	1	Produits laitiers	Frais	15.35	25	10,59
13/01/2025	14/01/2025	Eschete	Daniel	Nouveau	Le Kremlin-B.	94270	France	Soirée	Couple sans enfant	Lakkalikööri	0	Alcools	Boissons	12.85	20	O9,02
30/04/2023	02/05/2023	Babineau	Laurence	Récent	Le Kremlin-B.	94270	France	Matin	Couple avec deux enfants ou plus	Fjörd 0%	1	Produits laitiers	Frais	21.45	50	15,23
14/06/2024	15/06/2024	Gautreaux	Mario	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Coca Light	1	Sodas	Boissons	188.2	4	116,15
01/11/2023	02/11/2023	Lecompte	Martine	Habitué	Le Kremlin-B.	94270	France	Matin	Couple avec deux enfants ou plus	Fjörd 0%	1	Produits laitiers	Frais	21.45	35	15,23
09/04/2024	10/04/2024	Duhon	Thomas	Récent	Paris 14	75014	France	Matin	Couple avec deux enfants ou plus	Chang	0	Sirops	Boissons	13.55	15	O9,83
08/06/2024	09/06/2024	Moyse	Pirkko	Récent	Ivry	94200	France	Matin	Célibataire avec deux enfants ou plus	Longlife Tofu	0	Produits secs	Fruits & Légumes	7.15	35	O5,09
22/06/2024	23/06/2024	Cyr	André	Habitué	Paris 5	75005	France	Soirée	Célibataire sans enfant	Fjörd 0%	1	Produits laitiers	Frais	21.45	3	15,23
16/07/2024	19/07/2024	Toussaint	Mary	Habitué	Le Kremlin-B.	94270	France	Après-Midi	Célibataire avec deux enfants ou plus	Longlife Tofu	0	Produits secs	Fruits & Légumes	7.15	15	O5,09
31/07/2024	02/08/2024	Babineau	Howard	Récent	Paris 13	75013	France	Après-Midi	Célibataire avec un enfant	Coca Light	1	Sodas	Boissons	188.2	30	116,15
09/08/2024	12/08/2024	Robichaud	Helvetius	Habitué	Paris 13	75013	France	Matin	Célibataire sans enfant	Outback Lager	0	Alcools	Boissons	10.7	6	O7,54
03/09/2024	05/09/2024	Damboue	Anabela	Récent	Paris 5	75005	France	Soirée	Célibataire avec deux enfants ou plus	Mozzarella di Giovanni	0	Produits laitiers	Frais	24.85	15	17,09
08/09/2024	09/09/2024	Guidry	Miguel	Récent	Paris 13	75013	France	Matin	Célibataire sans enfant	Outback Lager	0	Alcools	Boissons	10.7	12	O7,54
22/01/2025	23/01/2025	Belanger	Helen	Habitué	Paris 14	75014	France	Soirée	Célibataire avec deux enfants ou plus	Coca Zéro	1	Sodas	Boissons	20.35	30	17,77
12/05/2025	13/05/2025	Babineau	Howard	Récent	Paris 13	75013	France	Après-Midi	Célibataire avec un enfant	Chai	0	Sirops	Boissons	12.85	8	O8,72
28/05/2025	29/05/2025	Robichaud	Roland	Habitué	Paris 14	75014	France	Soirée	Célibataire avec un enfant	Aniseed Syrup	0	Condiments	Fruits & Légumes	7.15	25	O5,4
12/07/2025	13/07/2025	Rommel	Ann	Habitué	Paris 5	75005	France	Soirée	Célibataire avec deux enfants ou plus	Chai	0	Sirops	Boissons	12.85	25	O8,72
15/07/2025	17/07/2025	Cyr	André	Habitué	Le Kremlin-B.	94270	France	Soirée	Célibataire sans enfant	Chang	0	Sirops	Boissons	13.55	10	O9,83
16/08/2025	19/08/2025	Bastarache	Renate	Habitué	Paris 5	75005	France	Soirée	Célibataire avec un enfant	Chai	0	Sirops	Boissons	12.85	40	O8,72
16/08/2025	19/08/2025	Bastarache	Renate	Habitué	Paris 5	75005	France	Soirée	Célibataire avec un enfant	Chang	0	Sirops	Boissons	13.55	20	O9,83
19/08/2025	21/08/2025	Robichaud	Roland	Habitué	Paris 14	75014	France	Matin	Célibataire avec un enfant	Chang	0	Sirops	Boissons	13.55	8	O9,83
15/03/2024	16/03/2024	Ondy	Jean	Nouveau	Paris 13	75013	France	Matin	Célibataire sans enfant	Coca Zéro	1	Sodas	Boissons	20.35	5	17,77
17/05/2024	20/05/2024	Champagne	Henriette	Récent	Paris 5	75005	France	Après-Midi	Célibataire sans enfant	Fjörd 0%	1	Produits laitiers	Frais	21.45	35	15,23
21/05/2024	22/05/2024	Prejean	Palle	Récent	Le Kremlin-B.	94270	France	Soirée	Célibataire avec un enfant	Coca Zéro	1	Sodas	Boissons	20.35	20	17,77
25/06/2024	26/06/2024	Lapierre	Zbyszek	Récent	Le Kremlin-B.	94270	France	Matin	Couple sans enfant	Chang	0	Sirops	Boissons	13.55	10	O9,83
28/07/2024	29/07/2024	Toussaint	Mary	Habitué	Le Kremlin-B.	94270	France	Matin	Célibataire avec deux enfants ou plus	Coca Zéro	1	Sodas	Boissons	20.35	30	17,77
16/07/2024	18/07/2024	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Ikura	0	Poissons et fruits de mer	Frais	22.15	15	16,16
18/08/2024	19/08/2024	Broussard	Sergio	Récent	Paris 13	75013	France	Soirée	Célibataire avec deux enfants ou plus	Coca Light	1	Sodas	Boissons	188.2	2	116,15
22/08/2024	23/08/2024	Duhon	Jonas	Habitué	Ivry	94200	France	Matin	Célibataire sans enfant	Coca Light	1	Sodas	Boissons	188.2	8	116,15
25/08/2024	28/08/2024	Champagne	Henriette	Récent	Paris 5	75005	France	Soirée	Célibataire sans enfant	Fjörd 0%	1	Produits laitiers	Frais	21.45	20	15,23
15/09/2024	16/09/2024	Thibeau	Jose	Récent	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Chai	0	Sirops	Boissons	12.85	80	O8,72
17/09/2024	19/09/2024	Veco	Elizabeth	Nouveau	Paris 14	75014	France	Soirée	Couple avec un enfant	Chef Anton's Gumbo Mix	0	Condiments	Fruits & Légumes	15.25	30	O9,88
17/09/2024	19/09/2024	Veco	Elizabeth	Nouveau	Paris 14	75014	France	Soirée	Couple avec un enfant	Mishi Kobe Niku	0	Viandes	Plats	69.3	3	47,13
23/09/2024	24/09/2024	Lavallee	Paula	Récent	Paris 13	75013	France	Matin	Couple avec un enfant	Chang	0	Sirops	Boissons	13.55	15	O9,83
13/12/2024	14/12/2024	Lapierre	Zbyszek	Récent	Le Kremlin-B.	94270	France	Après-Midi	Couple sans enfant	Coca Zéro	1	Sodas	Boissons	20.35	15	17,77
16/12/2024	17/12/2024	Rodrigue	Maurizio	Habitué	Ivry	94200	France	Soirée	Célibataire avec un enfant	Fjörd 0%	1	Produits laitiers	Frais	21.45	20	15,23
17/12/2024	20/12/2024	Duhon	Jonas	Habitué	Ivry	94200	France	Soirée	Célibataire sans enfant	Fjörd 0%	1	Produits laitiers	Frais	21.45	12	15,23
19/12/2024	20/12/2024	Benoit	Matti	Habitué	Ivry	94200	France	Soirée	Couple sans enfant	Coca Zéro	1	Sodas	Boissons	20.35	5	17,77
12/01/2025	15/01/2025	Pellerin	Ana	Récent	Paris 13	75013	France	Après-Midi	Couple avec un enfant	Queso Cabrales	0	Produits laitiers	Frais	15	2	11,05
07/05/2025	10/05/2025	Douaron	Liu	Récent	Paris 13	75013	France	Soirée	Célibataire avec un enfant	Chai	0	Sirops	Boissons	12.85	4	O8,72
10/05/2025	12/05/2025	Benoit	Matti	Habitué	Ivry	94200	France	Après-Midi	Couple sans enfant	Chai	0	Sirops	Boissons	12.85	2	O8,72
09/04/2025	10/04/2025	Moyse	Pirkko	Récent	Ivry	94200	France	Après-Midi	Célibataire avec deux enfants ou plus	Chai	0	Sirops	Boissons	12.85	10	O8,72
24/03/2025	27/03/2025	Roy	Pascale	Habitué	Le Kremlin-B.	94270	France	Après-Midi	Couple sans enfant	Chai	0	Sirops	Boissons	12.85	10	O8,72
12/07/2025	13/07/2025	Rommel	Ann	Habitué	Paris 5	75005	France	Soirée	Célibataire avec deux enfants ou plus	Chef Anton's Gumbo Mix	0	Condiments	Fruits & Légumes	15.25	30	O9,88
23/08/2025	24/08/2025	Arceneaux	Michael	Habitué	Paris 13	75013	France	Après-Midi	Couple avec un enfant	Chang	0	Sirops	Boissons	13.55	10	O9,83
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Chang	0	Sirops	Boissons	13.55	24	O9,83
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Aniseed Syrup	0	Condiments	Fruits & Légumes	7.15	4	O5,4
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Chef Anton's Cajun Seasoning	0	Condiments	Fruits & Légumes	15.7	1	11,92
23/05/2024	25/05/2024	Gautreaux	Mario	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Queso Cabrales	0	Produits laitiers	Frais	15	15	11,05
07/07/2024	09/07/2024	Laurier	Hari	Récent	Paris 14	75014	France	Soirée	Couple avec deux enfants ou plus	Queso Cabrales	0	Produits laitiers	Frais	15	50	11,05
13/07/2024	14/07/2024	Laurier	Hari	Récent	Paris 14	75014	France	Matin	Couple avec deux enfants ou plus	Ikura	0	Poissons et fruits de mer	Frais	22.15	36	16,16
22/12/2024	25/12/2024	Rimbaut	Patricia	Récent	Ivry	94200	France	Matin	Couple avec deux enfants ou plus	Queso Cabrales	0	Produits laitiers	Frais	15	40	11,05
12/01/2025	15/01/2025	Pellerin	Ana	Récent	Paris 13	75013	France	Après-Midi	Couple avec un enfant	Teatime Chocolate Biscuits	0	Desserts	Plats	6.55	7	O4,72
16/02/2025	19/02/2025	Vilatte	Bernardo	Habitué	Paris 5	75005	France	Soirée	Célibataire avec deux enfants ou plus	Grandma's Boysenberry Spread	0	Condiments	Fruits & Légumes	17.85	40	13,08
16/02/2025	19/02/2025	Vilatte	Bernardo	Habitué	Paris 5	75005	France	Soirée	Célibataire avec deux enfants ou plus	Queso Cabrales	0	Produits laitiers	Frais	15	15	11,05
02/06/2025	04/06/2025	Champagne	Henriette	Récent	Paris 5	75005	France	Soirée	Célibataire sans enfant	Ikura	0	Poissons et fruits de mer	Frais	22.15	24	16,16
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Grandma's Boysenberry Spread	0	Condiments	Fruits & Légumes	17.85	1	13,08
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Northwoods Cranberry Sauce	0	Condiments	Fruits & Légumes	28.55	2	24,38
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Ikura	0	Poissons et fruits de mer	Frais	22.15	1	16,16
24/03/2024	25/03/2024	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Pavlova	0	Desserts	Plats	12.45	15	O8,82
28/03/2024	29/03/2024	Thibeau	Christina	Récent	Ivry	94200	France	Soirée	Couple sans enfant	Tofu	0	Produits secs	Fruits & Légumes	16.6	16	10,84
15/04/2024	18/04/2024	Boutin	Horst	Récent	Paris 5	75005	France	Après-Midi	Couple avec un enfant	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	44.65	24	29,13
05/06/2024	07/06/2024	Laliberte	Alexander	Récent	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Pavlova	0	Desserts	Plats	12.45	20	O8,82
19/06/2024	20/06/2024	Boutin	Horst	Récent	Paris 5	75005	France	Soirée	Couple avec un enfant	Teatime Chocolate Biscuits	0	Desserts	Plats	6.55	50	O4,72
20/06/2024	21/06/2024	Lecompte	Martine	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	44.65	30	29,13
05/07/2024	06/07/2024	Simon	Philip	Habitué	Paris 5	75005	France	Soirée	Couple sans enfant	Konbu	1	Poissons et fruits de mer	Frais	4.3	20	O3,27
08/07/2024	09/07/2024	Boucher	Martín	Nouveau	Paris 13	75013	France	Matin	Couple avec un enfant	Alice Mutton	0	Viandes	Plats	27.85	40	23,33
31/08/2024	01/09/2024	Thibeau	Christina	Récent	Ivry	94200	France	Soirée	Couple sans enfant	Konbu	1	Poissons et fruits de mer	Frais	4.3	6	O3,27
23/09/2024	24/09/2024	Lavallee	Paula	Récent	Paris 13	75013	France	Matin	Couple avec un enfant	Alice Mutton	0	Viandes	Plats	27.85	6	23,33
01/12/2024	02/12/2024	Ory	Yvonne	Récent	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Konbu	1	Poissons et fruits de mer	Frais	4.3	5	O3,27
08/12/2024	09/12/2024	Gautreaux	Mario	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Konbu	1	Poissons et fruits de mer	Frais	4.3	40	O3,27
06/01/2025	09/01/2025	Gautreaux	Mario	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Alice Mutton	0	Viandes	Plats	27.85	15	23,33
12/01/2025	15/01/2025	Pellerin	Ana	Récent	Paris 13	75013	France	Après-Midi	Couple avec un enfant	Konbu	1	Poissons et fruits de mer	Frais	4.3	10	O3,27
21/01/2025	23/01/2025	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Matin	Couple avec deux enfants ou plus	Pavlova	0	Desserts	Plats	12.45	30	O8,82
30/01/2025	31/01/2025	Boutin	Horst	Récent	Paris 5	75005	France	Soirée	Couple avec un enfant	Konbu	1	Poissons et fruits de mer	Frais	4.3	20	O3,27
02/02/2025	03/02/2025	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Konbu	1	Poissons et fruits de mer	Frais	4.3	20	O3,27
11/04/2025	12/04/2025	Devaux	Paolo	Habitué	Ivry	94200	France	Après-Midi	Couple sans enfant	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	44.65	8	29,13
15/07/2025	17/07/2025	Cyr	André	Habitué	Le Kremlin-B.	94270	France	Soirée	Célibataire sans enfant	Queso Manchego La Pastora	0	Produits laitiers	Frais	27.15	4	23,88
21/07/2025	24/07/2025	Theriot	Georg	Récent	Paris 14	75014	France	Soirée	Célibataire sans enfant	Carnarvon Tigers	0	Poissons et fruits de mer	Frais	44.65	35	29,13
16/08/2025	19/08/2025	Bastarache	Renate	Habitué	Paris 5	75005	France	Soirée	Célibataire avec un enfant	Pavlova	0	Desserts	Plats	12.45	30	O8,82
17/08/2025	18/08/2025	Lafont	Carlos	Récent	Paris 14	75014	France	Matin	Célibataire sans enfant	Konbu	1	Poissons et fruits de mer	Frais	4.3	10	O3,27
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Sir Rodney's Marmalade	0	Desserts	Plats	57.85	1	50,8
05/04/2024	07/04/2024	Michel	Dominique	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec un enfant	Pavlova	0	Desserts	Plats	12.45	3	O8,82
12/05/2024	14/05/2024	Lecompte	Martine	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Sir Rodney's Scones	0	Desserts	Plats	7.15	40	O4,98
12/05/2024	14/05/2024	Lecompte	Martine	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Gustaf's Knäckebröd	0	Pâtes et céréales	Plats	15	6	10,22
12/05/2024	14/05/2024	Lecompte	Martine	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Guaraná Fantástica	0	Sirops	Boissons	3.2	20	O2,46
20/05/2024	22/05/2024	Duhon	Thomas	Récent	Paris 14	75014	France	Soirée	Couple avec deux enfants ou plus	Gustaf's Knäckebröd	0	Pâtes et céréales	Plats	15	4	10,22
11/07/2024	12/07/2024	Melanson	Paula	Habitué	Paris 5	75005	France	Soirée	Couple sans enfant	Teatime Chocolate Biscuits	0	Desserts	Plats	6.55	24	O4,72
15/09/2024	16/09/2024	Thibeau	Jose	Récent	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Teatime Chocolate Biscuits	0	Desserts	Plats	6.55	12	O4,72
06/01/2025	09/01/2025	Gautreaux	Mario	Habitué	Paris 5	75005	France	Matin	Couple avec deux enfants ou plus	Guaraná Fantástica	0	Sirops	Boissons	3.2	35	O2,46
16/01/2025	17/01/2025	Fontenot	Peter	Habitué	Paris 5	75005	France	Soirée	Couple avec deux enfants ou plus	Sir Rodney's Scones	0	Desserts	Plats	7.15	60	O4,98
19/01/2025	20/01/2025	Arceneaux	Michael	Habitué	Paris 13	75013	France	Matin	Couple avec un enfant	Konbu	1	Poissons et fruits de mer	Frais	4.3	42	O3,27
18/02/2025	19/02/2025	Robichaud	Roland	Habitué	Paris 14	75014	France	Soirée	Célibataire avec un enfant	Sir Rodney's Scones	0	Desserts	Plats	7.15	65	O4,98
04/05/2025	06/05/2025	Leboeuf	Maria	Habitué	Ivry	94200	France	Matin	Célibataire avec deux enfants ou plus	Gustaf's Knäckebröd	0	Pâtes et céréales	Plats	15	25	10,22
15/05/2025	17/05/2025	Robichaud	Roland	Habitué	Paris 14	75014	France	Soirée	Célibataire avec un enfant	Rössle Sauerkraut	0	Produits secs	Fruits & Légumes	32.55	70	23,36
16/05/2025	18/05/2025	Bergeron	José	Récent	Paris 13	75013	France	Soirée	Célibataire avec un enfant	Guaraná Fantástica	0	Sirops	Boissons	3.2	12	O2,46
08/06/2025	09/06/2025	Rommel	Ann	Habitué	Paris 14	75014	France	Matin	Célibataire avec deux enfants ou plus	Gumbär Gummibärchen	0	Desserts	Plats	22.3	12	15
09/04/2025	10/04/2025	Moyse	Pirkko	Récent	Ivry	94200	France	Après-Midi	Célibataire avec deux enfants ou plus	Konbu	1	Poissons et fruits de mer	Frais	4.3	20	O3,27
12/06/2025	14/06/2025	Bideau	Elizabeth	Habitué	Paris 13	75013	France	Soirée	Célibataire sans enfant	Guaraná Fantástica	0	Sirops	Boissons	3.2	30	O2,46
02/07/2025	03/07/2025	Babineau	Howard	Récent	Paris 13	75013	France	Soirée	Célibataire avec un enfant	Sir Rodney's Scones	0	Desserts	Plats	7.15	20	O4,98
11/07/2025	12/07/2025	Poirier	Rita	Récent	Paris 13	75013	France	Après-Midi	Célibataire avec deux enfants ou plus	Queso Manchego La Pastora	0	Produits laitiers	Frais	27.15	20	23,88
29/07/2025	31/07/2025	Robichau	Hanna	Récent	Paris 5	75005	France	Soirée	Célibataire sans enfant	Sir Rodney's Scones	0	Desserts	Plats	7.15	3	O4,98
30/07/2025	01/08/2025	Forest	Janete	Récent	Paris 5	75005	France	Soirée	Célibataire avec un enfant	Konbu	1	Poissons et fruits de mer	Frais	4.3	30	O3,27
30/07/2025	01/08/2025	Forest	Janete	Récent	Paris 5	75005	France	Soirée	Célibataire avec un enfant	Alice Mutton	0	Viandes	Plats	27.85	12	23,33
10/08/2025	11/08/2025	Robichau	Karl	Récent	Paris 13	75013	France	Après-Midi	Célibataire avec deux enfants ou plus	Pavlova	0	Desserts	Plats	12.45	3	O8,82
10/08/2025	11/08/2025	Robichau	Karl	Récent	Paris 13	75013	France	Après-Midi	Célibataire avec deux enfants ou plus	Teatime Chocolate Biscuits	0	Desserts	Plats	6.55	42	O4,72
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Queso Manchego La Pastora	0	Produits laitiers	Frais	27.15	2	23,88
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Konbu	1	Poissons et fruits de mer	Frais	4.3	4	O3,27
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Tofu	0	Produits secs	Fruits & Légumes	16.6	1	10,84
26/08/2025	29/08/2025	Lavallee	Paula	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Pavlova	0	Desserts	Plats	12.45	2	O8,82
24/03/2024	25/03/2024	Babineau	Laurence	Habitué	Le Kremlin-B.	94270	France	Soirée	Couple avec deux enfants ou plus	Gorgonzola Telino	0	Produits laitiers	Frais	8.95	3	O6,48
28/03/2024	29/03/2024	Thibeau	Christina	Récent	Ivry	94200	France	Soirée	Couple sans enfant	Rössle Sauerkraut	0	Produits secs	Fruits & Légumes	32.55	20	23,36
20/04/2024	22/04/2024	Thibeau	Jose	Récent	Paris 13	75013	France	Soirée	Couple avec deux enfants ou plus	Tunnbröd	0	Pâtes et céréales	Plats	6.45	44	O4,52
24/04/2024	25/04/2024	Arceneaux	Michael	Habitué	Paris 13	75013	France	Matin	Couple avec un enfant	Gumbär Gummibärchen	0	Desserts	Plats	22.3	12	15
05/05/2024	06/05/2024	Arceneaux	Michael	Habitué	Paris 13	75013	France	Soirée	Couple avec un enfant	Gumbär Gummibärchen	0	Desserts	Plats	22.3	20	15
06/05/2024	07/05/2024	Pellerin	Ana	Récent	Paris 13	75013	France	Soirée	Couple avec un enfant	Mascarpone Fabioli	0	Produits laitiers	Frais	22.85	10	16,17
09/05/2024	10/05/2024	Lavallee	Paula	Récent	Paris 13	75013	France	Matin	Couple avec un enfant	NuNuCa Nuß-Nougat-Creme	0	Desserts	Plats	10	35	O6,64
20/05/2024	22/05/2024	Duhon	Thomas	Récent	Paris 14	75014	France	Soirée	Couple avec deux enfants ou plus	Gorgonzola Telino	0	Produits laitiers	Frais	8.95	50	O6,48
01/07/2024	03/07/2024	Fontenot	Carlos	Habitué	Paris 14	75014	France	Après-Midi	Couple avec deux enfants ou plus	Gumbär Gummibärchen	0	Desserts	Plats	22.3	21	15
05/07/2024	06/07/2024	Simon	Philip	Habitué	Paris 5	75005	France	Soirée	Couple sans enfant	Guaraná Fantástica	0	Sirops	Boissons	3.2	20	O2,46
08/07/2024	09/07/2024	Boucher	Martín	Nouveau	Paris 13	75013	France	Matin	Couple avec un enfant	Thüringer Rostbratwurst	0	Viandes	Plats	88.4	20	58,4
11/07/2024	12/07/2024	Melanson	Paula	Habitué	Paris 5	75005	France	Soirée	Couple sans enfant	NuNuCa Nuß-Nougat-Creme	0	Desserts	Plats	10	15	O6,64
01/08/2024	02/08/2024	Simon	Philip	Habitué	Paris 5	75005	France	Soirée	Couple sans enfant	Gumbär Gummibärchen	0	Desserts	Plats	22.3	40	15
